,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,creativecost,influencecost,threatcost,myscore
336,0,0,6,,,0,61858,0,0,0,0,0.1,0,245,4,0.8,2.3,2,Mame Biram,2.0,1,0,0.7,337,False,3.2,0,0,0,0,68,,60,0,0,0,61858.jpg,2.0,0,0,Diouf,0.7,False,18.0,a,14,110,4.0,2,931,931,1801,1801,0.3,0.3,Diouf,0,0.0016666666666666668,0.05333333333333334,0.06666666666666667,0.12166666666666666
337,0,0,0,,,0,61316,0,0,0,0,0.0,0,246,4,0.5,2.0,0,Jose Luis,0.0,0,0,0.0,338,False,0.0,0,0,0,0,0,,55,0,0,0,61316.jpg,0.0,0,0,Mato Sanmartín,0.2,False,9.0,a,14,110,0.0,0,85,85,875,875,0.0,0.0,Joselu,0,0.0,0.0,0.0,0.0
338,0,0,14,,,0,20487,0,0,0,0,0.0,0,210,1,2.2,0.7,2,Vito,2.0,2,0,1.5,339,False,14.8,0,0,0,0,90,,45,0,0,0,20487.jpg,2.0,0,3,Mannone,1.3,False,1.0,a,15,56,0.0,2,1010,1010,702,702,0.4,0.4,Mannone,0,0.0,0.3288888888888889,0.0,0.3288888888888889
339,0,0,0,,,0,111234,0,0,0,0,0.0,0,18,1,1.5,0.0,0,Jordan,0.0,0,0,0.0,340,False,0.0,0,0,0,0,0,,40,0,0,0,111234.jpg,0.0,0,0,Pickford,9.2,False,13.0,a,15,56,0.0,0,823,823,5590,5590,0.0,0.0,Pickford,0,0.0,0.0,0.0,0.0
340,0,0,18,,,0,37742,0,0,0,0,0.1,0,231,2,2.1,0.6,1,Younes,1.0,2,0,3.0,341,False,28.0,0,0,0,0,90,,45,0,0,0,37742.jpg,1.0,0,0,Kaboul,0.8,False,4.0,a,15,56,2.0,1,537,537,673,673,0.2,0.2,Kaboul,0,0.0022222222222222222,0.6222222222222222,0.044444444444444446,0.6688888888888889
341,0,0,6,,,0,3736,0,0,0,0,0.4,0,193,2,2.1,0.6,1,John,1.0,2,0,0.8,342,False,7.6,0,0,0,0,90,,45,0,0,0,3736.jpg,1.0,0,0,O'Shea,0.7,False,16.0,a,15,56,0.0,1,496,496,634,634,0.2,0.2,O'Shea,0,0.008888888888888889,0.1688888888888889,0.0,0.17777777777777778
342,0,0,0,0.0,0.0,0,11467,0,0,0,0,0.0,0,211,2,0.0,0.0,0,Billy,0.0,0,0,0.0,343,False,0.0,0,0,0,0,0,Hip injury - Expected back 20 Aug,45,0,0,0,11467.jpg,0.0,0,0,Jones,0.0,False,2.0,i,15,56,0.0,0,13,13,116,116,0.0,0.0,Jones,0,0.0,0.0,0.0,0.0
343,0,0,15,,,0,74230,0,0,0,0,8.3,0,369,2,2.7,1.2,1,Patrick,1.0,2,0,3.0,344,False,15.0,0,0,0,0,90,,50,0,0,0,74230.jpg,1.0,0,0,van Aanholt,6.1,False,3.0,a,15,56,7.0,1,1542,1542,5066,5066,0.2,0.2,van Aanholt,0,0.166,0.3,0.14,0.606
344,0,0,0,,,0,60794,0,0,0,0,0.0,0,4,2,1.5,0.0,0,Adam,0.0,0,0,0.0,345,False,0.0,0,0,0,0,0,Season-long loan to Bristol City,40,0,0,0,60794.jpg,0.0,0,0,Matthews,0.1,False,12.0,u,15,56,0.0,0,8,8,177,177,0.0,0.0,Matthews,0,0.0,0.0,0.0,0.0
345,0,0,18,,,0,45076,0,0,0,0,13.7,0,176,2,2.1,0.6,1,Lamine,1.0,2,0,6.5,346,False,21.2,0,0,0,0,90,,45,0,0,0,45076.jpg,1.0,0,0,Koné,2.7,False,23.0,a,15,56,30.0,1,1584,1584,1430,1430,0.2,0.2,Koné,0,0.3044444444444444,0.4711111111111111,0.6666666666666666,1.442222222222222
346,0,0,0,0.0,0.0,0,57736,0,0,0,0,0.0,0,118,3,0.0,0.0,0,Jan,0.0,0,0,0.0,347,False,0.0,0,0,0,0,0,Knock - Expected back 20 Aug,45,0,0,0,57736.jpg,0.0,0,0,Kirchhoff,0.1,False,27.0,i,15,56,0.0,0,8,8,179,179,0.0,0.0,Kirchhoff,0,0.0,0.0,0.0,0.0
347,0,0,0,0.0,0.0,0,28448,0,0,0,0,0.0,0,246,3,0.0,0.0,0,Lee,0.0,0,0,0.0,348,False,0.0,0,0,0,0,0,Knock - Expected back 20 Aug,45,0,0,0,28448.jpg,0.0,0,0,Cattermole,0.2,False,6.0,i,15,56,0.0,0,15,15,523,523,0.0,0.0,Cattermole,0,0.0,0.0,0.0,0.0
348,0,0,0,0.0,0.0,0,19057,0,0,0,0,0.0,0,58,3,0.0,0.0,0,Sebastian,0.0,0,0,0.0,349,False,0.0,0,0,0,0,0,Knock - Unknown return date,50,0,0,0,19057.jpg,0.0,0,0,Larsson,0.0,False,7.0,i,15,56,0.0,0,7,7,138,138,0.0,0.0,Larsson,0,0.0,0.0,0.0,0.0
349,1,1,23,,,0,49384,0,0,0,0,13.9,0,112,3,1.5,0.0,6,Jack,6.0,2,0,5.0,350,False,23.8,0,0,0,0,90,,45,0,0,0,49384.jpg,6.0,0,0,Rodwell,1.1,False,8.0,a,15,56,12.0,6,10595,10595,1239,1239,1.3,1.3,Rodwell,0,0.3088888888888889,0.5288888888888889,0.26666666666666666,1.1044444444444443
350,0,0,0,,,0,39187,0,0,0,0,0.0,0,180,3,2.6,1.1,0,Jeremain,0.0,0,0,0.0,351,False,0.0,0,0,0,0,0,,60,0,0,0,39187.jpg,0.0,0,0,Lens,0.1,False,17.0,a,15,56,0.0,0,26,26,279,279,0.0,0.0,Lens,0,0.0,0.0,0.0,0.0
351,0,0,2,,,0,60165,0,0,0,0,0.0,0,172,3,2.8,1.3,1,Wahbi,1.0,1,0,0.0,352,False,0.0,0,0,0,0,26,,65,0,0,0,60165.jpg,1.0,0,0,Khazri,0.4,False,10.0,a,15,56,1.0,1,99,99,927,927,0.2,0.2,Khazri,0,0.0,0.0,0.015384615384615385,0.015384615384615385
352,0,0,0,,,0,115854,0,0,0,0,1.8,0,185,3,1.9,0.4,2,Duncan,2.0,1,0,0.5,353,False,0.0,0,0,0,0,63,,50,0,0,0,115854.jpg,2.0,0,0,Watmore,0.1,False,14.0,a,15,56,7.0,2,124,124,124,124,0.4,0.4,Watmore,0,0.036000000000000004,0.0,0.14,0.17600000000000002
353,0,0,8,,,0,77454,0,0,0,0,12.3,0,280,4,2.0,0.5,2,Fabio,2.0,2,0,1.5,354,False,0.8,0,0,0,0,90,,55,0,0,0,77454.jpg,2.0,0,0,Borini,2.3,False,9.0,a,15,56,2.0,2,2321,2321,4319,4319,0.4,0.4,Borini,0,0.22363636363636366,0.014545454545454545,0.03636363636363636,0.27454545454545454
354,0,2,25,100.0,100.0,0,7958,0,0,0,0,1.1,0,595,4,2.7,1.2,8,Jermain,8.0,1,1,6.9,355,False,34.0,0,0,0,0,82,,70,0,0,0,7958.jpg,8.0,0,0,Defoe,6.6,False,18.0,a,15,56,34.0,8,48062,48062,3611,3611,1.1,1.1,Defoe,0,0.015714285714285715,0.4857142857142857,0.4857142857142857,0.9871428571428571
355,0,1,30,,,1,37096,0,0,0,0,0.0,0,366,1,3.3,3.3,8,Lukasz,8.0,0,0,1.9,356,False,19.4,0,0,0,0,90,,50,0,0,0,37096.jpg,8.0,0,3,Fabianski,2.8,False,1.0,a,16,80,0.0,8,12883,12883,1303,1303,1.6,1.6,Fabianski,0,0.0,0.38799999999999996,0.0,0.38799999999999996
356,0,0,0,,,0,61760,0,0,0,0,0.0,0,10,1,1.5,1.5,0,Kristoffer,0.0,0,0,0.0,357,False,0.0,0,0,0,0,0,,40,0,0,0,61760.jpg,0.0,0,0,Nordfeldt,3.2,False,13.0,a,16,80,0.0,0,563,563,1643,1643,0.0,0.0,Nordfeldt,0,0.0,0.0,0.0,0.0
357,0,0,28,,,1,49539,0,0,0,0,19.5,0,239,2,2.1,2.1,6,Kyle,6.0,0,0,4.8,358,False,28.0,0,0,0,0,90,,45,0,0,0,49539.jpg,6.0,0,0,Naughton,1.4,False,26.0,a,16,80,0.0,6,5942,5942,1022,1022,1.3,1.3,Naughton,0,0.43333333333333335,0.6222222222222222,0.0,1.0555555555555556
358,0,0,0,75.0,0.0,0,19159,0,0,0,0,0.0,0,487,2,1.7,0.0,0,Ashley,0.0,0,0,0.0,359,False,0.0,0,0,0,0,0,Lack of match fitness - 75% chance of playing,50,0,0,0,19159.jpg,0.0,0,0,Williams,8.5,False,5.0,d,6,11,0.0,0,3541,3541,13863,13863,0.0,0.0,Williams,0,0.0,0.0,0.0,0.0
359,0,0,0,75.0,25.0,0,47390,0,0,0,0,0.0,0,321,2,1.6,0.5,0,Neil,0.0,0,0,0.0,360,False,0.0,0,0,0,0,0,Lack of match fitness - 75% chance of playing,45,0,0,0,47390.jpg,0.0,0,0,Taylor,1.2,False,3.0,d,16,80,0.0,0,68,68,4782,4782,0.0,0.0,Taylor,0,0.0,0.0,0.0,0.0
360,0,0,3,,,0,42996,0,0,0,0,0.0,0,194,2,2.1,2.1,1,Angel,1.0,0,0,0.0,361,False,0.0,0,0,0,0,4,,45,0,0,0,42996.jpg,1.0,0,0,Rangel,0.5,False,22.0,a,16,80,0.0,1,125,125,582,582,0.2,0.2,Rangel,0,0.0,0.0,0.0,0.0
361,0,0,24,,,1,80789,0,0,0,0,0.2,0,63,2,1.5,1.5,5,Jordi,5.0,0,0,4.5,362,False,22.4,0,0,0,0,90,,40,0,0,0,80789.jpg,5.0,0,0,Amat,10.6,False,2.0,a,16,80,22.0,5,22050,22050,3490,3490,1.3,1.3,Amat,1,0.005,0.5599999999999999,0.55,1.1149999999999998
362,0,0,22,75.0,75.0,1,57145,0,0,0,0,0.1,0,333,2,1.6,1.6,5,Federico,5.0,0,0,3.4,363,False,26.8,0,0,0,0,90,,45,0,0,0,57145.jpg,5.0,0,0,Fernández,2.9,False,33.0,a,16,80,7.0,5,2456,2456,1711,1711,1.1,1.1,Fernández,1,0.0022222222222222222,0.5955555555555556,0.15555555555555556,0.7533333333333334
363,0,0,0,,,0,55313,0,0,0,0,0.0,0,0,2,2.1,2.1,0,Franck,0.0,0,0,0.0,364,False,0.0,0,0,0,0,0,,45,0,0,0,55313.jpg,0.0,0,0,Tabanou,0.1,False,14.0,a,16,80,0.0,0,11,11,139,139,0.0,0.0,Tabanou,0,0.0,0.0,0.0,0.0
364,0,2,32,,,1,96306,0,0,0,0,1.6,1,75,2,1.5,1.5,8,Stephen,8.0,0,0,3.3,365,True,23.8,0,0,0,0,90,,40,0,0,0,96306.jpg,8.0,0,0,Kingsley,6.9,False,35.0,a,16,80,8.0,8,95199,95199,2270,2270,2.0,2.0,Kingsley,0,0.04,0.595,0.2,0.835
365,0,0,0,,,0,97615,0,0,0,0,0.0,0,0,2,2.1,2.1,0,Mike,0.0,0,0,0.0,366,False,0.0,0,0,0,0,0,,45,0,0,0,97615.jpg,0.0,0,0,van der Hoorn,0.3,False,5.0,a,16,80,0.0,0,27,27,738,738,0.0,0.0,van der Hoorn,0,0.0,0.0,0.0,0.0
366,0,0,18,,,1,40145,0,0,0,0,33.4,0,376,3,1.9,1.9,3,Jack,3.0,0,0,5.8,367,False,17.0,0,0,0,0,90,,50,0,0,0,40145.jpg,3.0,0,0,Cork,0.1,False,24.0,a,16,80,8.0,3,100,100,164,164,0.6,0.6,Cork,0,0.6679999999999999,0.34,0.16,1.168
367,0,0,3,,,0,55422,0,0,0,0,5.6,0,586,3,3.2,3.2,1,Gylfi,1.0,0,0,2.1,368,False,8.4,0,0,0,0,31,,75,0,0,0,55422.jpg,1.0,0,0,Sigurdsson,8.2,False,23.0,a,16,80,7.0,1,1438,1438,17862,17862,0.1,0.1,Sigurdsson,0,0.07466666666666666,0.112,0.09333333333333334,0.28
368,0,0,9,,,1,11829,0,0,0,0,55.8,0,269,3,1.9,1.9,3,Wayne,3.0,0,0,8.1,369,False,17.0,0,0,0,0,86,,50,0,0,0,11829.jpg,3.0,0,0,Routledge,0.7,False,15.0,a,16,80,8.0,3,993,993,653,653,0.6,0.6,Routledge,0,1.1159999999999999,0.34,0.16,1.6159999999999999
369,0,0,10,,,0,15114,0,0,0,0,1.1,0,166,3,1.5,1.5,1,Leon,1.0,0,0,0.5,370,False,3.6,0,0,0,0,59,,45,0,0,0,15114.jpg,1.0,0,0,Britton,0.1,False,7.0,a,16,80,0.0,1,87,87,142,142,0.2,0.2,Britton,0,0.024444444444444446,0.08,0.0,0.10444444444444445
370,0,0,0,,,0,96305,0,0,0,0,0.0,0,4,3,1.5,1.5,0,Jay,0.0,0,0,0.0,371,False,0.0,0,0,0,0,0,,45,0,0,0,96305.jpg,0.0,0,0,Fulton,0.0,False,56.0,a,16,80,0.0,0,17,17,67,67,0.0,0.0,Fulton,0,0.0,0.0,0.0,0.0
371,0,0,0,75.0,25.0,0,76542,0,0,0,0,0.0,0,241,3,1.8,0.6,0,Sung-yueng,0.0,0,0,0.0,372,False,0.0,0,0,0,0,0,Lack of match fitness - 75% chance of playing,55,0,0,0,76542.jpg,0.0,0,0,Ki,0.1,False,4.0,d,16,80,0.0,0,5,5,727,727,0.0,0.0,Ki Sung-yueng,0,0.0,0.0,0.0,0.0
372,0,0,12,,,0,49195,0,0,0,0,42.0,0,202,3,2.4,2.4,1,Jefferson,1.0,0,0,7.8,373,False,19.4,0,0,0,0,27,,55,0,0,0,49195.jpg,1.0,0,0,Montero,0.2,False,20.0,a,16,80,17.0,1,421,421,556,556,0.2,0.2,Montero,0,0.7636363636363637,0.3527272727272727,0.3090909090909091,1.4254545454545455
373,0,0,5,75.0,,0,45124,0,0,0,0,1.2,0,524,3,2.8,2.7,1,André,1.0,0,0,0.5,374,False,0.2,0,0,0,0,34,Thigh injury - 75% chance of playing,75,0,0,0,45124.jpg,1.0,0,0,Ayew,8.3,False,20.0,d,20,21,4.0,1,2171,2171,39229,39229,0.1,0.1,Ayew,0,0.016,0.002666666666666667,0.05333333333333334,0.07200000000000001
374,0,3,39,,,1,49277,0,0,0,0,6.0,1,107,3,1.9,1.9,11,Leroy,11.0,0,1,9.1,375,True,51.2,0,0,0,0,90,,50,0,0,0,49277.jpg,11.0,0,0,Fer,2.8,False,8.0,a,16,80,34.0,11,52225,52225,3604,3604,2.2,2.2,Fer,0,0.12,1.024,0.68,1.8240000000000003
375,0,0,0,,,0,21083,0,0,0,0,0.0,0,64,3,1.9,1.9,0,Nathan,0.0,0,0,0.0,376,False,0.0,0,0,0,0,0,,50,0,0,0,21083.jpg,0.0,0,0,Dyer,0.2,False,12.0,a,16,80,0.0,0,124,124,743,743,0.0,0.0,Dyer,0,0.0,0.0,0.0,0.0
376,0,0,0,0.0,0.0,0,37998,0,0,0,0,0.0,0,242,4,0.0,0.0,0,Bafétimbi,0.0,0,0,0.0,377,False,0.0,0,0,0,0,0,Joined Marseile in season-long loan deal,65,0,0,0,37998.jpg,0.0,0,0,Gomis,0.0,False,18.0,u,16,80,0.0,0,14,14,386,386,0.0,0.0,Gomis,0,0.0,0.0,0.0,0.0
377,0,0,0,,,0,39270,0,0,0,0,0.0,0,4,4,1.5,1.5,0,Marvin,0.0,0,0,0.0,378,False,0.0,0,0,0,0,0,,45,0,0,0,39270.jpg,0.0,0,0,Emnes,0.5,False,11.0,a,16,80,0.0,0,412,412,1188,1188,0.0,0.0,Emnes,0,0.0,0.0,0.0,0.0
378,0,0,16,,,1,111787,0,0,0,0,34.4,0,120,4,1.8,1.8,2,Modou,2.0,0,0,7.7,379,False,12.6,0,0,0,0,63,,50,0,0,0,111787.jpg,2.0,0,0,Barrow,0.8,False,17.0,a,16,80,30.0,2,1010,1010,1605,1605,0.4,0.4,Barrow,0,0.688,0.252,0.6,1.54
379,0,0,10,0.0,,0,37915,0,0,0,0,0.0,0,419,1,0.0,5.0,2,Hugo,2.0,1,0,2.5,380,False,25.2,0,0,0,0,34,Hamstring injury - Expected back 17 Sep,55,0,0,0,37915.jpg,2.0,0,3,Lloris,7.9,False,1.0,i,17,6,0.0,2,1181,1181,27614,27614,0.4,0.4,Lloris,0,0.0,0.4581818181818182,0.0,0.4581818181818182
380,0,0,8,,,0,39215,0,0,0,0,0.0,0,3,1,3.8,3.8,1,Michel,1.0,0,0,1.4,381,False,14.4,0,0,0,0,56,,50,0,0,0,39215.jpg,1.0,0,2,Vorm,0.2,False,13.0,a,17,6,0.0,1,1112,1112,172,172,0.2,0.2,Vorm,0,0.0,0.28800000000000003,0.0,0.28800000000000003
381,0,0,16,,,0,55605,0,0,0,0,1.3,0,598,2,5.0,5.0,2,Toby,2.0,1,0,3.3,382,False,13.2,0,0,0,0,90,,65,0,0,0,55605.jpg,2.0,0,0,Alderweireld,24.2,False,4.0,a,17,6,18.0,2,3412,3412,15450,15450,0.3,0.3,Alderweireld,0,0.02,0.20307692307692307,0.27692307692307694,0.5
382,0,0,9,,,0,38290,0,0,0,0,4.9,0,346,2,4.4,4.4,2,Danny,2.0,1,0,5.0,383,False,15.0,0,0,0,0,90,,60,0,0,0,38290.jpg,2.0,0,0,Rose,7.5,False,3.0,a,17,6,30.0,2,2540,2540,5514,5514,0.3,0.3,Rose,0,0.08166666666666668,0.25,0.5,0.8316666666666667
383,1,1,25,,,0,58621,0,0,0,0,41.8,0,461,2,3.8,3.8,6,Kyle,6.0,1,0,8.8,384,False,38.4,0,0,0,0,90,,55,0,0,0,58621.jpg,6.0,0,0,Walker,20.3,False,2.0,a,17,6,8.0,6,41652,41652,4738,4738,1.1,1.1,Walker,0,0.7599999999999999,0.6981818181818181,0.14545454545454545,1.6036363636363635
384,0,0,16,100.0,100.0,0,39194,0,0,0,0,0.3,0,335,2,3.8,3.8,2,Jan,2.0,1,0,2.9,385,False,28.4,0,0,0,0,90,,55,0,0,0,39194.jpg,2.0,0,0,Vertonghen,2.8,False,5.0,a,17,6,0.0,2,3378,3378,1657,1657,0.4,0.4,Vertonghen,0,0.005454545454545454,0.5163636363636364,0.0,0.5218181818181818
385,0,0,0,,,0,115556,0,0,0,0,0.0,0,192,2,3.2,3.2,0,Ben,0.0,0,0,0.0,386,False,0.0,0,0,0,0,0,,50,0,0,0,115556.jpg,0.0,0,0,Davies,0.3,False,33.0,a,17,6,0.0,0,106,106,646,646,0.0,0.0,Davies,0,0.0,0.0,0.0,0.0
386,0,0,0,,,0,77794,0,0,0,0,0.0,0,110,2,3.2,3.2,0,Kieran,0.0,0,0,0.0,387,False,0.0,0,0,0,0,0,,50,0,0,0,77794.jpg,0.0,0,0,Trippier,0.2,False,16.0,a,17,6,0.0,0,32,32,359,359,0.0,0.0,Trippier,0,0.0,0.0,0.0,0.0
387,0,0,0,,,0,97485,0,0,0,0,0.0,0,131,2,3.2,3.2,0,Kevin,0.0,0,0,0.0,388,False,0.0,0,0,0,0,0,,50,0,0,0,97485.jpg,0.0,0,0,Wimmer,0.2,False,27.0,a,17,6,0.0,0,19,19,796,796,0.0,0.0,Wimmer,0,0.0,0.0,0.0,0.0
388,0,0,0,,,0,151119,0,0,0,0,0.0,0,227,2,2.6,2.6,0,DeAndre,0.0,0,0,0.0,389,False,0.0,0,0,0,0,0,,45,0,0,0,151119.jpg,0.0,0,0,Yedlin,0.6,False,36.0,a,17,6,0.0,0,98,98,1334,1334,0.0,0.0,Yedlin,0,0.0,0.0,0.0,0.0
389,0,0,8,,,0,93264,0,0,0,0,1.0,0,526,3,2.9,2.9,1,Eric,1.0,1,0,1.4,390,False,13.4,0,0,0,0,55,,55,0,0,0,93264.jpg,1.0,0,0,Dier,15.4,False,15.0,a,17,6,0.0,1,2440,2440,26364,26364,0.2,0.2,Dier,0,0.01818181818181818,0.24363636363636365,0.0,0.26181818181818184
390,0,0,0,0.0,0.0,0,39104,0,0,0,0,0.0,0,473,3,0.0,0.0,0,Mousa,0.0,0,0,0.0,391,False,0.0,0,0,0,0,0,Suspended until 18 Sep,55,0,0,0,39104.jpg,0.0,0,0,Dembélé,0.2,False,19.0,s,17,6,0.0,0,118,118,714,714,0.0,0.0,Dembélé,0,0.0,0.0,0.0,0.0
391,0,0,0,,,0,54908,0,0,0,0,0.0,0,173,3,3.3,3.3,0,Nacer,0.0,0,0,0.0,392,False,0.0,0,0,0,0,0,,65,0,0,0,54908.jpg,0.0,0,0,Chadli,0.3,False,22.0,a,17,6,0.0,0,68,68,1016,1016,0.0,0.0,Chadli,0,0.0,0.0,0.0,0.0
392,0,2,26,,,0,62974,0,0,0,0,9.4,0,519,3,3.5,3.5,9,Erik,9.0,1,1,8.7,393,False,39.6,0,0,0,0,90,,70,0,0,0,62974.jpg,9.0,0,0,Lamela,10.3,False,11.0,a,17,6,38.0,9,30761,30761,4879,4879,1.3,1.3,Lamela,0,0.13428571428571429,0.5657142857142857,0.5428571428571428,1.2428571428571429
393,0,0,3,,,0,80607,0,0,0,0,32.5,0,738,3,4.1,4.1,2,Christian,2.0,1,0,6.3,394,False,14.2,0,0,0,0,90,,85,0,0,0,80607.jpg,2.0,0,0,Eriksen,11.9,False,23.0,a,17,6,16.0,2,2770,2770,22776,22776,0.2,0.2,Eriksen,0,0.38235294117647056,0.16705882352941176,0.18823529411764706,0.7376470588235293
394,0,0,0,,,0,126407,0,0,0,0,0.0,0,29,3,2.0,2.0,0,Nabil,0.0,0,0,0.0,395,False,0.0,0,0,0,0,0,,45,0,0,0,126407.jpg,0.0,0,0,Bentaleb,0.2,False,6.0,a,17,6,0.0,0,101,101,368,368,0.0,0.0,Bentaleb,0,0.0,0.0,0.0,0.0
395,0,0,0,,,0,58791,0,0,0,0,0.0,0,147,3,2.4,2.4,0,Ryan,0.0,0,0,0.0,396,False,0.0,0,0,0,0,0,,50,0,0,0,58791.jpg,0.0,0,0,Mason,0.1,False,8.0,a,17,6,0.0,0,15,15,193,193,0.0,0.0,Mason,0,0.0,0.0,0.0,0.0
396,0,0,0,,,0,93464,0,0,0,0,0.0,0,93,3,2.0,2.0,0,Tom,0.0,0,0,0.0,397,False,0.0,0,0,0,0,0,,45,0,0,0,93464.jpg,0.0,0,0,Carroll,0.2,False,28.0,a,17,6,0.0,0,83,83,369,369,0.0,0.0,Carroll,0,0.0,0.0,0.0,0.0
397,0,0,6,,,0,108823,0,0,0,0,16.9,0,666,3,4.1,4.1,2,Bamidele,2.0,1,0,3.0,398,False,2.2,0,0,0,0,90,,85,0,0,0,108823.jpg,2.0,0,0,Alli,12.4,False,20.0,a,17,6,11.0,2,2020,2020,23135,23135,0.2,0.2,Alli,0,0.19882352941176468,0.025882352941176474,0.12941176470588237,0.35411764705882354
398,0,0,0,,,0,168765,0,0,0,0,0.0,0,17,3,2.0,2.0,0,Joshua,0.0,0,0,0.0,399,False,0.0,0,0,0,0,0,,45,0,0,0,168765.jpg,0.0,0,0,Onomah,0.1,False,25.0,a,17,6,0.0,0,21,21,118,118,0.0,0.0,Onomah,0,0.0,0.0,0.0,0.0
399,0,0,14,,,0,54756,0,0,0,0,1.9,0,268,3,2.4,2.4,2,Victor,2.0,1,0,1.2,400,False,7.8,0,0,0,0,90,,50,0,0,0,54756.jpg,2.0,0,0,Wanyama,1.6,False,12.0,a,17,6,2.0,2,2199,2199,2282,2282,0.4,0.4,Wanyama,0,0.038,0.156,0.04,0.234
400,0,0,0,0.0,0.0,0,106450,0,0,0,0,0.0,0,-4,3,0.0,0.0,0,Alex,0.0,0,0,0.0,401,False,0.0,0,0,0,0,0,Joined Norwich City on 4/8,45,0,0,0,106450.jpg,0.0,0,0,Pritchard,0.0,False,24.0,u,17,6,0.0,0,3,3,32,32,0.0,0.0,Pritchard,0,0.0,0.0,0.0,0.0
401,0,0,0,0.0,0.0,0,85971,0,0,0,0,0.0,0,244,3,0.0,0.0,0,Heung-Min,0.0,0,0,0.0,402,False,0.0,0,0,0,0,0,Set to miss the first couple of matches of 2016/17 as he is playing for South Korea in the summer Olympics. - Expected back 27 Aug,75,0,0,0,85971.jpg,0.0,0,0,Son,0.0,False,7.0,n,17,6,0.0,0,11,11,186,186,0.0,0.0,Son,0,0.0,0.0,0.0,0.0
402,0,0,5,,,0,78830,0,0,0,0,15.3,0,1053,4,4.4,4.4,2,Harry,2.0,1,0,1.9,403,False,0.0,0,0,0,0,90,,110,0,0,0,78830.jpg,2.0,0,0,Kane,19.1,False,10.0,a,17,6,4.0,2,6158,6158,23321,23321,0.2,0.2,Kane,0,0.1390909090909091,0.0,0.03636363636363636,0.17545454545454547
403,0,0,0,,,0,145212,0,0,0,0,0.0,0,38,4,2.8,2.8,0,Clinton,0.0,0,0,0.0,404,False,0.0,0,0,0,0,0,,60,0,0,0,145212.jpg,0.0,0,0,N'Jie,0.1,False,14.0,a,17,6,0.0,0,39,39,224,224,0.0,0.0,N'Jie,0,0.0,0.0,0.0,0.0
404,0,0,-4,,,0,165990,0,0,0,0,14.8,0,0,4,3.5,3.5,1,Vincent,1.0,0,0,5.7,405,False,3.2,0,0,0,0,35,,80,0,0,0,165990.jpg,1.0,0,0,Janssen,2.2,False,9.0,a,17,6,39.0,1,1273,1273,4969,4969,0.1,0.1,Janssen,0,0.185,0.04,0.4875,0.7124999999999999
405,0,0,0,,,0,56827,0,0,0,0,0.0,0,146,1,1.2,1.2,0,Costel,0.0,0,0,0.0,406,False,0.0,0,0,0,0,0,,45,0,0,0,56827.jpg,0.0,0,0,Pantilimon,0.7,False,30.0,a,18,57,0.0,0,99,99,949,949,0.0,0.0,Pantilimon,0,0.0,0.0,0.0,0.0
406,0,1,23,,,0,18656,0,0,0,0,0.0,0,375,1,2.3,2.3,4,Heurelho,4.0,1,0,2.6,407,False,25.8,0,0,0,0,90,,50,0,0,0,18656.jpg,4.0,0,6,Gomes,3.4,False,1.0,a,18,57,0.0,4,1711,1711,2519,2519,0.8,0.8,Gomes,1,0.0,0.516,0.0,0.516
407,0,0,13,75.0,75.0,0,41338,0,0,0,0,0.2,0,335,2,0.9,0.9,2,Craig,2.0,1,0,2.0,408,False,16.2,0,0,0,0,90,,45,0,0,0,41338.jpg,2.0,0,0,Cathcart,0.6,False,15.0,a,18,57,4.0,2,329,329,521,521,0.4,0.4,Cathcart,0,0.0044444444444444444,0.36,0.08888888888888889,0.4533333333333333
408,0,0,21,,,0,41945,0,0,0,0,0.2,0,181,2,1.1,1.1,2,Sebastian,2.0,1,0,3.0,409,False,28.2,0,0,0,0,90,,45,0,0,0,41945.jpg,2.0,0,0,Prödl,0.2,False,5.0,a,18,57,2.0,2,144,144,170,170,0.4,0.4,Prödl,0,0.0044444444444444444,0.6266666666666667,0.044444444444444446,0.6755555555555556
409,0,0,0,,,0,98780,0,0,0,0,0.0,0,88,2,0.5,0.5,0,Juan Carlos,0.0,0,0,0.0,410,False,0.0,0,0,0,0,0,,40,0,0,0,98780.jpg,0.0,0,0,Paredes,17.7,False,14.0,a,18,57,0.0,0,2049,2049,22148,22148,0.0,0.0,Paredes,0,0.0,0.0,0.0,0.0
410,0,0,3,,,0,40868,0,0,0,0,13.0,0,96,2,1.1,1.1,2,José,2.0,1,0,2.7,411,False,12.8,0,0,0,0,90,,45,0,0,0,40868.jpg,2.0,0,0,Holebas,0.2,False,25.0,a,18,57,1.0,2,258,258,179,179,0.4,0.4,Holebas,0,0.28888888888888886,0.28444444444444444,0.022222222222222223,0.5955555555555555
